customer_id,mb_used,apps_and_websites,start_timestamp,end_timestamp,usage_length
865,1272.44,Bing,3/14/2019 9:42,3/14/2019 10:15,0:32:28
839,1218.7,shopify,11/14/2018 22:04,11/14/2018 22:32,0:27:46
884,1345.16,coursera,10/28/2018 17:24,10/28/2018 18:19,0:54:18
882,1387.39,youtube,11/25/2018 0:17,11/25/2018 1:12,0:55:05
808,1201.43,youtube,8/17/2018 1:02,8/17/2018 1:45,0:43:07
882,78.87,shopify,8/11/2018 20:39,8/11/2018 20:49,0:09:51
880,385.36,coursera,1/31/2019 12:48,1/31/2019 12:53,0:04:28
823,1281.05,Instagram,10/28/2018 12:37,10/28/2018 13:06,0:29:43
884,266.19,Whatsapp,8/27/2017 6:04,8/27/2017 6:46,0:41:49
874,939.76,coursera,8/18/2017 17:30,8/18/2017 18:08,0:38:06
848,1108.01,coursera,9/26/2017 0:43,9/26/2017 1:05,0:22:04
855,213.26,coursera,5/6/2019 15:46,5/6/2019 16:38,0:51:35
824,591.5,snapchat,2/6/2017 5:26,2/6/2017 5:48,0:21:46
842,719.78,Bing,11/17/2018 9:38,11/17/2018 10:08,0:29:59
891,988.61,gmail,3/30/2019 21:25,3/30/2019 21:56,0:30:13
899,863.7,Rediit,12/14/2018 21:28,12/14/2018 21:53,0:24:50
840,735.97,snapchat,5/12/2017 0:47,5/12/2017 1:12,0:25:08
825,265.99,Facebook,5/16/2017 13:42,5/16/2017 14:24,0:42:00
897,996.93,youtube,9/2/2018 16:24,9/2/2018 16:56,0:32:17
872,537.93,Twitter,12/24/2017 10:08,12/24/2017 10:22,0:13:59
807,1476.44,google,5/17/2018 23:47,5/18/2018 0:44,0:56:58
874,696.61,Whatsapp,11/5/2018 17:15,11/5/2018 17:38,0:23:13
850,1475.29,snapchat,10/10/2017 17:42,10/10/2017 18:34,0:52:16
829,1320.54,Blogspot,11/28/2017 11:38,11/28/2017 12:05,0:27:18
866,1296.55,yahoo,3/18/2017 1:43,3/18/2017 1:57,0:13:25
859,284.21,Amazon,6/26/2017 7:33,6/26/2017 7:46,0:13:26
804,1173.34,google,7/31/2018 3:41,7/31/2018 4:33,0:51:08
852,1405.09,udemy,5/9/2017 2:07,5/9/2017 2:20,0:13:23
895,1480.69,gmail,2/22/2018 12:15,2/22/2018 13:11,0:56:40
853,282.89,Rediit,3/12/2019 22:31,3/12/2019 22:48,0:17:01
876,1467.47,gmail,5/1/2018 11:20,5/1/2018 12:00,0:39:46
859,913.51,yahoo,9/30/2018 3:35,9/30/2018 4:00,0:25:32
813,159.01,youtube,1/9/2018 11:07,1/9/2018 11:41,0:34:19
852,1352.58,Twitter,1/29/2019 2:39,1/29/2019 2:47,0:07:06
891,1084.82,gmail,5/5/2018 14:03,5/5/2018 14:45,0:42:03
868,1204.88,coursera,5/16/2018 7:37,5/16/2018 8:16,0:39:26
830,910.05,Whatsapp,2/15/2018 9:03,2/15/2018 9:32,0:28:58
864,903.55,wix,5/22/2017 0:23,5/22/2017 1:04,0:41:10
820,1490.56,Instagram,5/8/2019 15:11,5/8/2019 16:11,0:59:26
855,812.06,Wikipedia,5/11/2019 10:48,5/11/2019 10:55,0:07:01
889,1430.47,Netflix,6/13/2017 3:51,6/13/2017 4:30,0:39:55
807,431.92,wix,5/5/2019 13:11,5/5/2019 13:27,0:16:23
822,857.6,coursera,5/17/2018 2:10,5/17/2018 2:48,0:38:41
805,51.48,youtube,2/23/2017 5:10,2/23/2017 5:10,0:00:30
808,1290.87,Twitter,6/5/2018 14:52,6/5/2018 15:18,0:26:12
851,111.63,udemy,8/30/2017 7:36,8/30/2017 8:05,0:28:28
851,211.8,Netflix,1/14/2018 12:38,1/14/2018 13:38,0:59:54
805,1074.62,gmail,8/7/2017 5:46,8/7/2017 6:39,0:52:46
850,968.37,Wikipedia,7/19/2018 14:24,7/19/2018 14:25,0:01:23
872,1130.33,Blogspot,1/18/2019 5:38,1/18/2019 6:30,0:52:44
829,276.81,coursera,4/7/2019 12:36,4/7/2019 12:39,0:02:54
804,811.84,wix,4/27/2019 23:01,4/27/2019 23:53,0:51:31
894,1344.35,shopify,4/23/2019 5:19,4/23/2019 6:18,0:58:51
865,1032.91,snapchat,4/4/2018 1:54,4/4/2018 2:51,0:57:17
815,557.82,Bing,1/5/2018 2:35,1/5/2018 3:10,0:35:01
898,1165.97,Wikipedia,1/20/2019 0:54,1/20/2019 1:16,0:22:40
866,411.74,Bing,3/20/2017 15:01,3/20/2017 15:09,0:07:59
862,123.61,Amazon,1/11/2017 19:01,1/11/2017 19:44,0:43:09
884,1289.94,Blogspot,10/29/2018 12:51,10/29/2018 13:45,0:54:22
840,227.82,udemy,5/24/2017 7:46,5/24/2017 8:29,0:42:17
805,50.98,coursera,2/15/2017 13:54,2/15/2017 14:25,0:30:19
858,1169.23,google,6/28/2017 17:54,6/28/2017 18:16,0:21:52
825,493.41,Facebook,9/26/2017 6:23,9/26/2017 6:39,0:15:12
880,1009.94,shopify,8/13/2018 16:05,8/13/2018 16:59,0:54:11
863,886.49,udemy,3/29/2017 13:21,3/29/2017 13:33,0:12:23
898,609.49,shopify,6/22/2017 1:49,6/22/2017 1:49,0:00:05
894,383.09,Facebook,10/11/2018 17:20,10/11/2018 18:13,0:53:31
836,282.1,youtube,11/20/2018 18:53,11/20/2018 18:58,0:04:40
857,96.73,wix,1/30/2019 21:00,1/30/2019 21:56,0:56:10
882,891.47,Rediit,6/24/2018 11:24,6/24/2018 11:29,0:04:39
815,1128.53,Amazon,9/18/2018 21:20,9/18/2018 22:17,0:57:05
837,1420.17,wix,5/22/2019 6:59,5/22/2019 7:40,0:41:16
865,636.93,bigcommerce,12/10/2017 3:24,12/10/2017 4:06,0:41:55
825,57.64,Facebook,6/24/2017 2:05,6/24/2017 2:36,0:30:36
834,196.67,Netflix,9/14/2017 7:32,9/14/2017 7:53,0:20:44
828,1443.62,Facebook,6/9/2017 21:57,6/9/2017 22:51,0:54:12
890,442.51,Whatsapp,4/2/2017 3:33,4/2/2017 4:13,0:39:40
833,287.85,Twitter,2/4/2018 16:47,2/4/2018 17:44,0:56:59
890,803.37,gmail,5/7/2017 16:59,5/7/2017 17:18,0:19:22
868,1230.38,Instagram,4/20/2018 13:31,4/20/2018 13:39,0:08:05
805,549.33,Instagram,10/29/2017 2:36,10/29/2017 2:42,0:06:11
846,1054.06,Wikipedia,3/28/2017 11:37,3/28/2017 12:35,0:58:26
852,635.16,youtube,10/4/2017 3:35,10/4/2017 4:12,0:37:29
862,72.46,wix,10/22/2018 15:59,10/22/2018 16:45,0:45:26
897,82.47,Blogspot,8/2/2017 0:00,8/2/2017 0:48,0:48:10
831,1232.57,bigcommerce,10/10/2018 12:58,10/10/2018 13:19,0:20:28
887,445.7,Facebook,11/4/2017 23:56,11/5/2017 0:15,0:18:49
838,540.56,coursera,5/17/2019 4:50,5/17/2019 5:29,0:39:09
848,101.43,Twitter,7/26/2018 11:02,7/26/2018 11:32,0:30:08
880,697.35,Twitter,11/20/2017 1:25,11/20/2017 1:58,0:32:32
840,788.61,Instagram,11/2/2018 12:43,11/2/2018 13:33,0:49:31
805,946.33,udemy,11/21/2017 7:28,11/21/2017 7:40,0:12:38
860,1027.44,yahoo,11/5/2018 8:44,11/5/2018 9:12,0:28:03
839,1060.66,google,6/13/2018 21:37,6/13/2018 21:58,0:21:45
824,744.04,Wikipedia,7/20/2017 18:21,7/20/2017 18:57,0:36:00
829,834.16,yahoo,1/25/2017 5:25,1/25/2017 5:33,0:07:35
837,1451.52,gmail,8/15/2017 22:25,8/15/2017 22:43,0:17:45
882,875.5,shopify,4/10/2019 23:58,4/11/2019 0:27,0:29:10
810,1393.96,shopify,1/10/2017 7:22,1/10/2017 8:20,0:58:16
867,598.51,udemy,6/27/2017 16:54,6/27/2017 17:20,0:26:22
857,678.57,google,3/18/2019 1:19,3/18/2019 1:51,0:32:48
827,1216.14,google,3/24/2019 6:03,3/24/2019 6:26,0:22:39
882,119.92,yahoo,1/7/2017 0:26,1/7/2017 1:11,0:44:46
815,240.41,Netflix,8/19/2017 3:02,8/19/2017 3:34,0:32:45
809,341.29,gmail,10/21/2018 7:49,10/21/2018 8:14,0:25:23
882,438.5,gmail,3/17/2019 18:11,3/17/2019 18:34,0:22:05
900,982.62,Whatsapp,4/3/2018 16:41,4/3/2018 17:10,0:29:41
821,783.09,Twitter,9/12/2018 8:19,9/12/2018 8:20,0:00:44
843,217.21,Rediit,3/19/2017 18:00,3/19/2017 18:22,0:21:31
886,295.39,coursera,3/12/2018 10:03,3/12/2018 10:13,0:10:13
864,223.08,wix,4/29/2019 10:17,4/29/2019 10:49,0:32:15
811,1400.65,coursera,1/6/2017 15:18,1/6/2017 15:51,0:32:42
852,814.77,Facebook,8/22/2018 4:36,8/22/2018 4:54,0:17:24
851,1423.55,Rediit,6/27/2017 3:06,6/27/2017 3:45,0:39:18
896,102.04,youtube,3/15/2017 1:56,3/15/2017 2:46,0:49:12
801,1061.77,google,2/4/2017 15:28,2/4/2017 16:06,0:37:49
848,318.69,Netflix,12/19/2017 15:47,12/19/2017 15:49,0:02:19
874,1429.84,Netflix,12/21/2017 2:14,12/21/2017 3:02,0:48:46
874,249.19,Whatsapp,11/11/2018 17:43,11/11/2018 18:01,0:18:00
878,362.43,Facebook,11/14/2018 2:25,11/14/2018 3:11,0:45:54
839,468.27,snapchat,10/19/2018 2:34,10/19/2018 3:01,0:26:32
861,443.4,Rediit,3/2/2017 0:38,3/2/2017 0:42,0:03:33
801,368.73,Twitter,11/8/2018 6:02,11/8/2018 6:04,0:02:06
859,1499.88,Rediit,9/12/2017 11:14,9/12/2017 11:57,0:43:22
896,787.46,shopify,1/30/2018 16:35,1/30/2018 16:45,0:09:36
869,338.82,gmail,3/14/2019 6:11,3/14/2019 6:32,0:21:15
883,988.89,Wikipedia,5/1/2017 1:01,5/1/2017 1:39,0:37:25
816,729.39,udemy,4/19/2019 6:19,4/19/2019 7:07,0:47:48
833,564.72,Wikipedia,3/22/2019 18:35,3/22/2019 18:40,0:05:39
871,692.08,yahoo,6/26/2018 11:34,6/26/2018 11:35,0:01:17
807,300.63,Amazon,2/3/2017 22:21,2/3/2017 23:11,0:50:00
883,638.08,shopify,1/9/2017 6:44,1/9/2017 7:27,0:42:39
807,1129.23,Amazon,12/27/2018 8:28,12/27/2018 9:12,0:43:37
809,195.45,wix,4/20/2017 10:57,4/20/2017 11:39,0:41:53
869,1073.92,yahoo,5/3/2018 0:23,5/3/2018 0:45,0:21:32
812,1444.46,Facebook,7/30/2018 21:34,7/30/2018 22:14,0:39:19
838,970.98,gmail,5/17/2017 15:46,5/17/2017 15:58,0:12:15
883,1347.59,Facebook,5/26/2017 9:36,5/26/2017 9:42,0:05:53
853,548.23,Bing,7/22/2018 11:19,7/22/2018 12:13,0:54:01
841,240.67,Bing,4/2/2018 15:33,4/2/2018 16:18,0:44:40
855,81.47,bigcommerce,12/22/2018 13:56,12/22/2018 14:49,0:53:14
823,938.41,Instagram,3/24/2019 16:15,3/24/2019 17:02,0:47:01
855,335.03,bigcommerce,10/27/2017 15:41,10/27/2017 15:52,0:11:16
880,818.29,udemy,3/17/2017 21:59,3/17/2017 22:32,0:32:25
813,236.89,Instagram,5/30/2019 19:43,5/30/2019 19:56,0:12:33
877,1265.03,gmail,1/21/2019 21:49,1/21/2019 22:03,0:14:02
856,951.66,Facebook,5/9/2019 3:23,5/9/2019 3:28,0:04:58
898,916.6,Rediit,4/16/2019 21:25,4/16/2019 22:00,0:34:30
873,1044.33,Instagram,9/11/2018 14:35,9/11/2018 14:59,0:23:16
882,592.67,Amazon,3/9/2019 15:39,3/9/2019 15:42,0:03:29
860,1016.27,Facebook,9/5/2018 23:44,9/6/2018 0:31,0:46:51
873,1189.79,Wikipedia,4/28/2018 4:46,4/28/2018 4:57,0:10:36
890,955.33,yahoo,8/3/2017 13:30,8/3/2017 14:05,0:35:17
852,1351.52,Wikipedia,6/13/2017 16:26,6/13/2017 17:05,0:39:55
885,743.58,Whatsapp,4/2/2019 3:47,4/2/2019 4:14,0:26:52
809,71.13,Rediit,5/3/2018 10:40,5/3/2018 10:54,0:14:42
811,262.69,Amazon,4/17/2019 21:13,4/17/2019 21:23,0:09:53
833,1169.01,shopify,9/2/2017 3:29,9/2/2017 3:50,0:20:55
897,432.39,Rediit,7/24/2017 20:27,7/24/2017 21:26,0:59:07
854,881.44,youtube,6/22/2018 17:52,6/22/2018 18:49,0:56:20
843,882.45,Blogspot,3/3/2018 23:59,3/4/2018 0:12,0:13:18
822,1163.56,udemy,9/17/2017 22:46,9/17/2017 23:06,0:20:43
822,996.92,google,3/14/2019 2:23,3/14/2019 2:39,0:15:52
864,54.62,Rediit,7/26/2018 2:16,7/26/2018 2:58,0:42:43
878,960.32,gmail,11/8/2018 17:16,11/8/2018 17:47,0:31:25
846,608.87,Blogspot,6/24/2017 4:45,6/24/2017 5:40,0:55:22
807,468.32,wix,3/31/2019 0:45,3/31/2019 1:38,0:52:57
817,1486.81,udemy,4/21/2018 9:15,4/21/2018 10:09,0:54:03
871,681.84,Whatsapp,11/1/2018 22:55,11/1/2018 23:41,0:45:45
865,1478.6,gmail,4/26/2019 16:35,4/26/2019 16:40,0:04:53
834,1199.4,snapchat,3/31/2019 1:02,3/31/2019 1:50,0:48:20
857,1426.56,Blogspot,7/28/2017 13:42,7/28/2017 14:12,0:29:30
884,1347.34,Netflix,11/8/2018 20:33,11/8/2018 21:24,0:50:35
854,307.49,Bing,4/25/2019 23:43,4/26/2019 0:37,0:53:45
892,434.61,coursera,11/6/2018 17:03,11/6/2018 17:30,0:27:02
843,330.73,Facebook,12/13/2017 21:13,12/13/2017 21:17,0:04:43
850,1135.28,Facebook,12/25/2017 15:38,12/25/2017 15:46,0:08:45
882,1440.14,snapchat,10/17/2018 14:15,10/17/2018 14:27,0:12:08
833,871.36,Instagram,10/3/2018 22:22,10/3/2018 22:33,0:10:58
816,601.69,Bing,2/3/2019 19:37,2/3/2019 20:22,0:44:27
893,1353.09,shopify,12/25/2018 13:26,12/25/2018 14:03,0:36:35
839,1323.5,udemy,9/7/2017 2:15,9/7/2017 3:14,0:59:29
890,192.17,Blogspot,4/28/2018 9:01,4/28/2018 9:23,0:22:18
880,1215.29,coursera,3/17/2017 19:36,3/17/2017 19:47,0:10:37
899,532.47,Instagram,10/24/2018 4:53,10/24/2018 5:51,0:58:22
850,1263.99,wix,4/24/2018 4:36,4/24/2018 5:29,0:52:28
893,1345.55,youtube,1/19/2018 14:28,1/19/2018 14:28,0:00:09
815,751.47,coursera,9/16/2017 9:14,9/16/2017 9:22,0:08:25
858,1391.03,Wikipedia,1/18/2017 14:07,1/18/2017 14:29,0:22:31
880,543.18,gmail,9/22/2018 11:50,9/22/2018 12:10,0:19:47
856,386.12,Twitter,1/10/2019 23:54,1/11/2019 0:46,0:51:59
807,1029.82,Instagram,1/30/2017 22:30,1/30/2017 23:11,0:40:29
831,515.89,wix,11/14/2018 21:41,11/14/2018 22:12,0:30:22
891,673.86,Whatsapp,5/25/2017 8:00,5/25/2017 8:51,0:50:19
839,416.67,bigcommerce,4/10/2019 21:49,4/10/2019 22:44,0:54:10
874,678.26,yahoo,1/7/2017 23:59,1/8/2017 0:48,0:48:41
803,814.24,snapchat,12/20/2018 15:50,12/20/2018 16:20,0:29:08
883,940.89,gmail,12/29/2017 23:25,12/30/2017 0:11,0:45:19
864,683.29,coursera,9/10/2018 21:19,9/10/2018 21:27,0:07:49
850,1481.81,snapchat,4/30/2017 14:54,4/30/2017 15:22,0:27:42
814,331.68,Instagram,4/3/2018 22:36,4/3/2018 22:42,0:06:06
831,248.87,Rediit,4/13/2018 8:10,4/13/2018 8:43,0:32:23
850,1460.81,Rediit,6/13/2018 8:15,6/13/2018 9:05,0:49:56
827,363.83,bigcommerce,7/21/2017 1:42,7/21/2017 2:09,0:26:48
886,1343.93,bigcommerce,4/8/2018 23:37,4/9/2018 0:24,0:47:37
875,366.07,youtube,5/17/2018 21:23,5/17/2018 21:26,0:02:33
856,55.64,wix,7/12/2018 4:04,7/12/2018 4:47,0:42:50
815,321.57,Amazon,5/2/2018 4:45,5/2/2018 5:35,0:49:23
876,930.93,wix,2/5/2018 0:44,2/5/2018 0:53,0:08:40
841,558.51,snapchat,3/12/2017 11:31,3/12/2017 12:29,0:58:08
877,438.48,Whatsapp,1/3/2018 17:48,1/3/2018 18:37,0:48:39
812,247.55,Blogspot,1/24/2019 17:14,1/24/2019 17:39,0:25:14
843,394.87,Blogspot,4/21/2017 17:33,4/21/2017 17:48,0:15:13
878,401.71,Facebook,12/22/2017 19:07,12/22/2017 20:04,0:57:06
886,164.79,Facebook,6/3/2018 12:28,6/3/2018 13:26,0:57:48
844,463.15,Blogspot,10/27/2017 11:12,10/27/2017 11:15,0:02:57
875,1113.72,Bing,9/9/2018 10:48,9/9/2018 11:45,0:56:14
878,1086,snapchat,3/17/2017 19:36,3/17/2017 19:37,0:00:19
869,719.64,udemy,6/28/2017 8:08,6/28/2017 8:40,0:32:10
875,222.06,coursera,1/19/2019 6:54,1/19/2019 7:30,0:35:19
855,218.32,Rediit,5/9/2017 21:09,5/9/2017 22:02,0:53:11
829,352.68,Blogspot,9/29/2018 9:39,9/29/2018 9:52,0:12:36
883,123.94,youtube,2/2/2019 23:19,2/3/2019 0:17,0:57:37
838,927.29,udemy,4/10/2018 20:05,4/10/2018 20:54,0:49:17
842,813.79,shopify,5/24/2018 18:39,5/24/2018 19:36,0:56:54
816,1170.75,youtube,4/6/2018 20:54,4/6/2018 21:30,0:36:19
875,969.9,Whatsapp,4/13/2017 20:31,4/13/2017 20:43,0:12:32
850,1493.54,bigcommerce,2/25/2019 11:22,2/25/2019 12:03,0:41:04
820,783.19,Wikipedia,11/25/2018 16:22,11/25/2018 16:41,0:19:06
880,375.85,Amazon,11/3/2018 16:54,11/3/2018 17:47,0:52:54
864,649.11,youtube,2/2/2018 0:17,2/2/2018 0:31,0:14:03
892,192.62,Blogspot,2/5/2019 4:16,2/5/2019 4:50,0:34:23
866,1240.05,google,2/20/2017 20:54,2/20/2017 21:22,0:27:01
806,920.88,youtube,4/12/2018 12:43,4/12/2018 12:52,0:09:40
822,993.68,Bing,3/28/2019 8:14,3/28/2019 9:03,0:48:57
823,59.17,udemy,12/15/2017 3:09,12/15/2017 3:18,0:09:11
848,963.88,Whatsapp,4/18/2018 11:03,4/18/2018 11:11,0:08:33
850,1006.08,Whatsapp,3/29/2018 18:09,3/29/2018 18:10,0:01:19
858,592.77,snapchat,3/7/2018 2:01,3/7/2018 2:39,0:37:15
803,801.15,shopify,3/1/2018 4:17,3/1/2018 4:39,0:21:28
857,945.23,Whatsapp,5/24/2017 14:27,5/24/2017 15:02,0:34:27
862,664.43,Facebook,1/8/2019 22:11,1/8/2019 23:10,0:59:00
830,566.68,google,8/7/2017 9:29,8/7/2017 9:47,0:18:19
838,225.21,yahoo,4/23/2018 6:53,4/23/2018 7:06,0:13:18
834,66.37,Blogspot,4/9/2019 18:58,4/9/2019 19:12,0:13:53
841,1337.68,Instagram,11/27/2017 4:57,11/27/2017 5:01,0:04:25
861,1391.65,coursera,3/31/2019 6:08,3/31/2019 6:48,0:40:07
861,1190.74,google,7/18/2017 13:08,7/18/2017 13:19,0:10:47
805,388.73,Blogspot,10/21/2018 8:13,10/21/2018 8:41,0:27:45
882,530.3,snapchat,12/1/2018 11:27,12/1/2018 11:38,0:10:15
861,631.37,youtube,11/25/2017 2:26,11/25/2017 2:31,0:04:54
877,360.08,Wikipedia,11/26/2017 23:30,11/26/2017 23:32,0:01:56
803,406.98,Amazon,6/23/2018 0:22,6/23/2018 0:34,0:12:22
812,1216.61,Facebook,5/6/2019 18:19,5/6/2019 18:48,0:29:13
811,869.87,coursera,1/25/2017 17:08,1/25/2017 17:54,0:45:55
816,313.14,Rediit,6/7/2017 6:35,6/7/2017 7:08,0:33:11
870,755.2,Facebook,1/10/2018 9:57,1/10/2018 10:55,0:57:37
877,974.33,Amazon,4/9/2019 21:15,4/9/2019 21:18,0:03:25
886,412.04,Facebook,8/25/2018 23:51,8/26/2018 0:07,0:15:30
872,152.74,wix,1/23/2019 21:59,1/23/2019 22:44,0:44:30
814,1469.62,Facebook,3/28/2019 23:32,3/29/2019 0:29,0:57:00
804,439.93,youtube,1/10/2017 4:19,1/10/2017 4:28,0:09:37
806,552.69,snapchat,11/25/2017 20:39,11/25/2017 21:02,0:23:28
839,711.05,Netflix,9/8/2017 18:07,9/8/2017 18:18,0:11:10
880,1480.28,Whatsapp,10/11/2017 8:37,10/11/2017 8:50,0:12:09
858,587.72,yahoo,11/8/2017 11:45,11/8/2017 12:05,0:20:06
898,984.85,Amazon,8/28/2018 3:53,8/28/2018 4:36,0:43:22
806,933.93,yahoo,5/23/2018 19:12,5/23/2018 19:53,0:40:52
806,1212.9,wix,4/7/2017 12:04,4/7/2017 12:43,0:38:18
828,1246.56,wix,8/12/2017 0:52,8/12/2017 1:20,0:28:12
867,765.1,snapchat,9/21/2018 21:29,9/21/2018 22:12,0:43:12
820,648.31,Netflix,12/22/2018 7:52,12/22/2018 8:37,0:45:13
837,510.13,Blogspot,11/27/2018 10:28,11/27/2018 11:09,0:41:01
802,1407.1,Amazon,4/15/2017 19:39,4/15/2017 20:26,0:47:07
803,1459.73,youtube,4/18/2019 18:48,4/18/2019 18:48,0:00:01
824,1404.35,youtube,6/11/2018 16:03,6/11/2018 16:50,0:47:13
885,1243.74,yahoo,3/31/2017 22:42,3/31/2017 23:14,0:32:12
886,1066.73,gmail,9/2/2018 16:30,9/2/2018 17:07,0:36:58
860,391.23,Whatsapp,10/20/2017 3:41,10/20/2017 4:35,0:54:23
836,745.83,Bing,3/24/2017 15:19,3/24/2017 15:43,0:24:35
873,512.37,Netflix,9/22/2018 10:23,9/22/2018 11:08,0:44:51
890,550.33,google,10/29/2017 5:52,10/29/2017 5:56,0:04:12
802,170.29,Facebook,2/10/2017 5:28,2/10/2017 6:18,0:49:38
823,1218.53,Instagram,6/6/2017 5:33,6/6/2017 5:47,0:14:25
897,1199.65,snapchat,11/5/2017 10:56,11/5/2017 11:19,0:22:45
855,319.45,google,10/3/2017 13:46,10/3/2017 14:04,0:18:30
831,1347.24,gmail,4/2/2019 2:25,4/2/2019 3:01,0:35:59
828,1200.41,Netflix,1/11/2019 2:47,1/11/2019 3:12,0:25:28
810,928.73,gmail,1/25/2019 2:57,1/25/2019 3:43,0:45:39
830,553.52,Rediit,9/11/2017 21:31,9/11/2017 22:24,0:52:46
899,534.04,Whatsapp,8/21/2018 5:45,8/21/2018 6:09,0:23:47
868,1373.37,Amazon,10/10/2018 11:19,10/10/2018 11:48,0:28:40
821,467.89,wix,5/11/2019 1:03,5/11/2019 1:36,0:33:03
850,1220.33,Rediit,11/25/2017 3:05,11/25/2017 3:54,0:49:16
859,994.17,Whatsapp,4/29/2018 18:25,4/29/2018 19:20,0:54:46
875,471.36,coursera,11/24/2018 20:28,11/24/2018 21:13,0:44:05
879,1185.11,coursera,1/24/2018 13:36,1/24/2018 14:09,0:33:25
866,1199.39,Amazon,1/16/2017 6:34,1/16/2017 6:55,0:21:00
814,1489.15,Amazon,4/9/2017 22:42,4/9/2017 22:44,0:02:50
865,1486.06,gmail,1/20/2017 16:07,1/20/2017 16:57,0:49:42
851,109.91,Instagram,6/12/2018 2:38,6/12/2018 3:00,0:22:00
805,1179.14,Rediit,4/29/2018 18:28,4/29/2018 18:59,0:31:19
802,424.84,Blogspot,10/18/2017 16:29,10/18/2017 17:23,0:54:20
883,1105.24,Twitter,9/14/2018 9:08,9/14/2018 9:50,0:42:39
802,861.37,Wikipedia,1/4/2019 10:45,1/4/2019 11:05,0:20:21
856,761.06,coursera,6/15/2017 0:40,6/15/2017 0:56,0:16:45
870,122.15,Whatsapp,9/22/2017 22:21,9/22/2017 22:23,0:02:36
892,490.58,udemy,9/28/2018 5:52,9/28/2018 6:35,0:42:29
839,664.05,Twitter,5/24/2019 7:03,5/24/2019 7:10,0:07:20
889,1365.9,Twitter,1/9/2018 1:04,1/9/2018 1:35,0:31:36
807,960.81,Instagram,10/8/2017 19:22,10/8/2017 19:51,0:29:57
873,367.91,coursera,5/24/2019 1:41,5/24/2019 1:59,0:17:21
858,223.47,Twitter,9/30/2018 5:44,9/30/2018 6:09,0:25:04
893,1155.76,gmail,2/13/2017 13:21,2/13/2017 13:44,0:23:00
829,683.59,Wikipedia,7/14/2017 0:44,7/14/2017 1:40,0:55:46
838,183.54,bigcommerce,7/31/2018 9:14,7/31/2018 9:34,0:19:53
861,696.09,Instagram,2/13/2017 11:13,2/13/2017 11:32,0:19:23
822,1146.15,Instagram,12/3/2018 15:12,12/3/2018 15:22,0:10:11
843,1108.71,Netflix,1/17/2019 1:04,1/17/2019 1:53,0:49:23
830,1495.58,Netflix,10/23/2018 16:41,10/23/2018 16:46,0:05:06
842,1095.54,snapchat,8/8/2018 18:22,8/8/2018 18:45,0:22:48
875,464.49,yahoo,1/4/2019 12:29,1/4/2019 13:09,0:40:06
820,503.87,shopify,10/5/2017 12:23,10/5/2017 12:50,0:27:41
885,359.03,Facebook,2/19/2017 21:14,2/19/2017 22:10,0:56:01
899,1079.09,Twitter,8/19/2018 19:44,8/19/2018 19:48,0:03:45
859,1291.16,Blogspot,5/19/2018 9:41,5/19/2018 10:40,0:59:16
883,938.84,Facebook,2/21/2019 4:52,2/21/2019 5:50,0:58:35
817,1326.07,Bing,4/29/2018 6:28,4/29/2018 7:23,0:55:16
856,334.2,Netflix,2/8/2017 4:55,2/8/2017 5:54,0:58:48
841,658.68,Amazon,6/24/2017 8:38,6/24/2017 9:28,0:50:06
825,777.22,Instagram,8/12/2017 16:03,8/12/2017 16:40,0:37:36
856,912.48,Bing,1/24/2019 22:24,1/24/2019 22:50,0:26:34
891,1036.97,wix,1/19/2019 12:37,1/19/2019 12:50,0:13:02
812,103.12,Netflix,7/15/2018 21:46,7/15/2018 22:44,0:57:56
826,259.73,Facebook,8/26/2018 15:16,8/26/2018 15:39,0:22:19
842,554.08,bigcommerce,3/18/2017 12:49,3/18/2017 13:41,0:52:19
824,791.24,Facebook,3/27/2017 20:40,3/27/2017 20:41,0:01:09
872,1414.85,shopify,4/7/2019 19:08,4/7/2019 20:01,0:53:09
833,81.15,Amazon,10/11/2018 20:30,10/11/2018 20:39,0:09:46
896,1006.54,gmail,3/21/2019 22:52,3/21/2019 23:00,0:07:46
878,1360.72,Bing,8/23/2018 2:57,8/23/2018 3:26,0:29:28
817,1235.39,Wikipedia,4/27/2019 14:39,4/27/2019 15:24,0:44:34
874,1055.92,google,1/7/2018 2:58,1/7/2018 3:13,0:14:10
827,1334.28,Whatsapp,9/10/2018 1:32,9/10/2018 1:43,0:10:50
857,215.29,Rediit,9/8/2018 17:10,9/8/2018 18:01,0:50:55
846,1377.7,Amazon,12/27/2018 13:51,12/27/2018 14:00,0:09:06
870,1168.88,youtube,4/24/2019 17:57,4/24/2019 18:34,0:37:08
821,861.36,Wikipedia,2/5/2017 14:04,2/5/2017 15:00,0:55:52
836,806.69,bigcommerce,4/9/2017 9:49,4/9/2017 9:56,0:07:18
802,1273.19,yahoo,4/3/2019 3:44,4/3/2019 4:35,0:50:42
898,1286.11,Bing,11/11/2017 9:07,11/11/2017 9:37,0:29:58
806,1321.49,snapchat,8/5/2018 12:53,8/5/2018 13:13,0:19:11
822,1164.01,udemy,10/6/2017 10:03,10/6/2017 10:54,0:51:04
869,1189.91,wix,2/14/2019 0:16,2/14/2019 0:54,0:38:24
895,671.06,Amazon,12/28/2017 7:54,12/28/2017 8:47,0:52:41
845,1339.71,yahoo,4/6/2017 3:21,4/6/2017 4:03,0:41:25
